SR.NO,RPID,SITE_NAME,TECHNOLOGY,3G_TECH,SITE_NAME_3G,LATITUDE,LONGITUDE,DHQ,DHQ_NAME,Mandal,ROUT,SHELTER,Mandal_Code,Address,MP_CONS,SDCA,PIN_CODE,BSNL_IP,IP_NAME,IP_ID,Tower_Type,2G_Tower_HT,2G_ Ant_HT,2G_Ant,2G_Ant_Make,2G_BTS,2G_Phase,2G_Commission,2G_Type,2G_SEC,2G_Conf,2G_Azimuth,2G_E1_NO,2G_Media,2G_OFC_E1,2G_FE_BW,2G_DMW,2G_DMW_Ant_DIA,2G_Far_end_RPID,2G_DMW_E1_FE,2G_DMW_E1_NO,2G_DMW_FE_BW,BSC,2G_MSC,3G_PH,3G_Commission,3G_Azimuth,3G_ID,3G_SEC,3G_ANT_HT,3G_ANT_TYPE,Field52,3G_MEDIA,3G_OFC_FE,3G_E1_NO,3G_FE_BW,3G_DMW,3G_DMW_DIA,3G_FAR_RPID,3G_E1_FE,Field61,3G_MSC,Field62,RNC,NSN_2G,NSN_3G,NSN_NEW_3G,NSN_4G,HUW_REDP,NSN_NEW_2G,NOR_IV5,NOR_IV,3G_HUW_FROM,3G_HUW_FROM_TYPE,DMW_SACFA,WORK_C,BW,BSC_PORT,WORK_2G,TOWN,WORK_2G1,TOWN1
1,CT2005,BSC68-40_Damalacheruvu_CT2005A,2G+3G,HUW,102_0110_Damalacheruvu_CT2005B,13.4803,79.04797,Rural,Damalacheruvu,Pakala,RC,Room,5396.0,"Damalcheruvu (v),pakala(M),Chittoor DT.",Chittoor,PAKALA,517152.0,NBSNL,BSNL Infra,CT2005,GBT,80.0,33.0,Mono,HIGH WAY,Nortel,I,4/8/2005,S8K_ID,3.0,4-4-4,100/140/320,1.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,3/1/2017,100/140/320,ID,3.0,33.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2005,,,,,100 Mbps,0.0,,,,
2,CT2011,BSC68-18_NH18_Mahal_CT2011B,2G,,,13.7738,78.79061,Rural,Mahal,Kalakada,NH,Exchange,5371.0,"Mahal exge,kalakada(M),Chittoor DT.",Rajampet,VAYALPADU,517235.0,BSNL,BSNL Infra,CT2011,GBT,80.0,40.0,Mono,HIGH WAY,Nortel,I,6/4/2004,S8K_ID,3.0,4-4-4,20/160/270,2.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT2011,,,2017941434@@,,,0.0,,,,
3,CT2018,BSC70-23_Rayalpeta_CT2018B,2G+3G,HUW,102_0171_Rayalpeta_CT2018B,13.32749,78.72491,Rural,Rayalpeta,Peddapanjani,,Exchange,5416.0,"Rayalpeta(V),peddapanjani(M),Chittoor DT.",Rajampet,PUNGANUR,517419.0,BSNL,BSNL Infra,CT2018,GBT,30.0,30.0,Mono,KATHREIN,Nortel,IV,2/21/2006,S12K_OD,3.0,4-4-4,40/200/280,,DMW,,,HUAWEI,0.6m,BSC70-22_Pedapanjani_CT2152B,E1,1.0,,70.0,Tirupati,VII +,5/6/2017,40/200/280,id,3.0,29.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,20 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2018,,,2017265546@12/9/2017@,,20 Mbps,0.0,,,,
4,CT2026,BSC68-19_Gurramkonda_CT2026A,2G+3G,HUW,102_0153_Gurramkonda_CT2026A,13.78259,78.58524,Rural,Gurramkonda,Gurramkonda,SH,Exchange,5370.0,"Gurramkonda(V&M),Chittoor DT.",Rajampet,VAYALPADU,517297.0,BSNL,BSNL Infra,CT2026,GBT,40.0,40.0,Mono,KATHREIN,Nortel,IV,12/31/2005,S12K_ID,3.0,4-4-4,174/251/336,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,5/8/2017,174/251/336,ID,3.0,39.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2026,,,,,100 Mbps,0.0,,,,
5,CT2030,BSC70-21_Ramasamudram_CT2030A,2G+3G,HUW,102_0172_Ramasamudram_CT2030C,13.36484,78.42752,Rural,Ramasamudram,Ramasamudram,,Exchange,5414.0,"Ramsamdram(V&M),Chittoor DT.",Rajampet,PUNGANUR,517417.0,BSNL,BSNL Infra,CT2030,GBT,40.0,40.0,Mono,KATHREIN,Nortel,IV,1/28/2006,S12K_ID,3.0,4-4-4,88/167/280,1.0,OFC,E1,,,,,,,,70.0,Tirupati,VII +,5/6/2017,88/167/280,ID,3.0,39.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,45 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2030,,,,,45 Mbps,0.0,,,,
6,CT2038,BSC70-11_Aragonda_CT2038A,2G+3G,ZTE,346_4769_Aragonda_CT2038B,13.26844,78.97016,Rural,Aragonda,Thavanampalle,SH,Exchange,5418.0,"Amara Raja Electronics Company, Digavamaghm, Aragonda(V), Thavanampalli (M), Chittoor DT - 517129",Chittoor,BANGARUPALYAM,517129.0,BSNL,BSNL Infra,CT2038,GBT,40.0,40.0,Dual,MOBI (MB2F&3F-65-17&17DE10&8-2015),Nortel,IV,12/30/2005,S12K_ID,3.0,4-4-4,90/230/330,1.0,OFC,E1,,,,,,,,70.0,Tirupati,VII,7/1/2014,90/230/330,ID,3.0,40.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,346.0,,,,,,,,CT2038,,,,,100 Mbps,0.0,,,,
7,CT2039,BSC68-12_BKotakotaSDCA_CT2039A,2G+3G,ZTE,346_4767_BKothakotaSDCA_CT2039A,13.65489,78.26188,Rural,B.Kothakota,B.Kothakota,SH,Exchange,5391.0,"BKothakotaSDCA(V&M),Chittoor DT.",Rajampet,B.KOTHAKOTA,517370.0,BSNL,BSNL Infra,CT2039,GBT,60.0,40.0,Dual,MOBI (MB2F&3F-65-17&17DE10&8-2015),Nortel,IV,5/9/2006,BTS18K_ID,3.0,4-4-4,14/102/227,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII,7/21/2014,14/102/227,ID,3.0,40.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,346.0,,,,,,,,CT2039,,,,,100 Mbps,0.0,,,,
8,CT2043,BSC68-14_Burakayalakta_CT2043A,2G+3G,HUW,102_0165_Burrakayalakota_CT2043,13.72976,78.35275,Rural,Burakayalakota,B.Kothakota,SH,Exchange,5391.0,"Burrakayalakota,Bkotakota(M),Chittoor DT.",Rajampet,MADANAPALLI,517351.0,BSNL,BSNL Infra,CT2043,GBT,40.0,35.0,Dual,AGISSON,Nortel,IV,11/17/2005,S12K_ID,3.0,4-4-4,120/230/315,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VIII,,,ID,,,,,OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,CT2043,,,CT2043,BSC68-26_Valasapalle_CT2295B,ID,,,100 Mbps,0.0,,,,
9,CT2046,BSC70-13_GDNellore_CT2046A,2G+3G,ZTE,346_4737_GDNellore_CT2046A,13.23308,79.18182,E-City,GDNellore,Gangadhara Nellore,SH,Exchange,5420.0,"GDNellore(V&M),Chittoor DT.",Chittoor,CHITTOOR,517128.0,BSNL,BSNL Infra,CT2046,GBT,40.0,38.0,Dual,MOBI (MB2F&3F-65-17&17DE10&8-2015),Nortel,IV,4/21/2006,BTS18K_ID,3.0,4-4-4,37/120/255,2.0,OFC,E1,,,,,,,,60.0,Tirupati,VII,4/16/2014,37/120/255,ID,3.0,38.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,45 Mbps,,,,,,Tiruapti,,346.0,,,,,,,,CT2046,,,,,45 Mbps,0.0,,,,
10,CT2048,BSC68-13_Horselyhills_CT2048B,2G+3G,HUW,102_0109_HorselyHills_CT2048B,13.64954,78.39674,Rural,Horsleyhills,B.Kothakota,TS,Room,5391.0,"horselyhills,B.kothakota(M),Chittoor DT.",Rajampet,MADANAPALLI,517352.0,BSNL,BSNL Infra,CT2048,GBT,40.0,36.0,Mono,HIGH WAY,Nortel,III,8/28/2004,S12K_ID,3.0,4-4-4,120/350/40,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,3/7/2017,120/350/40,ID,3.0,36.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2048,,,,,100 Mbps,0.0,,,,
11,CT2052,BSC70-41_Karvetinagarm_CT2052A,2G+3G,HUW,102_0133_KARVETINAGAR_CT2052A,13.42286,79.44759,Rural,Karvetinagaram,Karvetinagar,NH,Shelter,5408.0,"kavetinagaram exge,&M,Chittoor DT.",Tirupati,PUTTUR,517582.0,BSNL,BSNL Infra,CT2052,GBT,60.0,52.0,Mono,KATHREIN,Nortel,IV,2/25/2006,S12K_ID,3.0,3-3-3,80/220/310,1.0,OFC,E1,,,,,,,,67.0,Tirupati,VII +,3/23/2017,80/220/310,ID,3.0,45.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,45 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2052,,,,,45 Mbps,0.0,,,,
12,CT2056,BSC70-46_Mallunur_CT2056B,2G,,,12.66226,78.40768,Rural,Mallanur,kuppam,RC,Exchange,5427.0,"mallanur(V),kuppam(M),Chittoor DT.",Chittoor,KUPPAM,517425.0,BSNL,BSNL Infra,CT2056,GBT,40.0,40.0,Mono,HIGH WAY,Nortel,I,6/4/2004,S8K_ID,2.0,4-4-0,45/150,1.0,OFC,E1,,,,,,,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STD,,
13,CT2057,BSC68-15_MulakalChervu_CT2057A,2G+3G,HUW,102_0119_Mulakalacheruvu_CT2057B,13.79387,78.27196,Rural,Mulakalacheruvu,Mulakalacheruvu,SH,Room,5367.0,"Mulakalacheruvu exge&(M),Chittoor DT.",Rajampet,MADANAPALLI,517350.0,BSNL,BSNL Infra,CT2057,GBT,40.0,40.0,Mono,KATHREIN,Nortel,III+,8/30/2004,S12K_ID,3.0,4-4-4,140/230/330,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,3/25/2017,140/230/330,ID,3.0,40.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2057,,,,,100 Mbps,0.0,,,,
14,CT2058,BSC70-15_NaraharipetTE_CT2058A,2G+3G,HUW,102_0157_NaraharipetTE_CT2058C,13.09352,79.13355,Rural,Naraharipeta,Gudipala,NH,Exchange,5431.0,"Naraharipeta xge,gudipala(M),Chittoor DT.",Chittoor,CHITTOOR,517132.0,BSNL,BSNL Infra,CT2058,GBT,60.0,37.0,Mono,HIGH WAY,Nortel,I,6/4/2004,S8K_ID,3.0,4-4-4,50/150/335,2.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,5/4/2017,50/150/335,ID,3.0,40.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,45 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2058,,,,,45 Mbps,0.0,,,,
15,CT2062,BSC70-12_Penumuru_CT2062A,2G+3G,ZTE,346_6369_Penumuru_CT2062,13.36838,79.19577,Rural,penumuru,Penumuru,SH,Exchange,5409.0,"Penumuru(V&M),Chittoor DT.",Chittoor,CHITTOOR,517126.0,BSNL,BSNL Infra,CT2062,GBT,40.0,38.0,Mono,KATHREIN,Nortel,IV,12/31/2005,S12K_ID,3.0,4-4-4,70/190/340,1.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,5/17/2017,70/190/340,RRH,3.0,36.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,Optical,,45 Mbps,,,,,,Tiruapti,,346.0,,,,,,,,CT2062,,,,,45 Mbps,0.0,,,,
16,CT2066,BSC70-40_RRPuram_CT2066A,2G+3G,NSN,553_36651_RRPuram_CT2066,13.30895,79.35448,Rural,RRPURAM,Srirangarajapuram,NH,Shelter,5419.0,"R R Puram ,Beside indian oil petrol bunk , pulluru cross road , sri rangarajapuram mandal , chittor district,AP--517167",Tirupati,PUTTUR,517167.0,BSNL,BSNL Infra,CT2066,GBT,40.0,38.0,Mono,KATHREIN,Nortel,IV,12/18/2015,S12K_ID,3.0,4-4-4,80/180/260,,OFC,,,,,BSC67-34_ChinaThayyur_CT2230B,E1,1.0,,67.0,Tirupati,VIII.4,12/30/2019,,RRH,,,,,OFC,FE,,30 Mbps,,,,,,,,553.0,,,,,CT2066,,,CT2066,BSC67-84_Vadamalpet_CT2078A,ID,2015133687@G/FXW/HYD/3382106/2016@K-19012/G/FVC/HYD/1982154/2013-CFA DT 19/12/16,,30 Mbps,0.0,,,,
17,CT2068,BSC70-37_Sodam-SDCA_CT2068A,2G+3G,HUW,102_0149_SADUM_CT2068A,13.54582,78.9014,Rural,Sodam,Sodam,SH,Exchange,5394.0,"Sodam-SDCA,Chittoor DT.",Tirupati,SODAM,517123.0,BSNL,BSNL Infra,CT2068,GBT,40.0,35.0,Mono,KATHREIN,Nortel,IV,9/28/2005,S8K_ID,3.0,4-4-4,0/93/230,1.0,OFC,E1,,,,,,,,70.0,Tirupati,VII +,4/26/2017,0/93/230,ID,3.0,34.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,50 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2068,,,,,50 Mbps,0.0,,,,
18,CT2071,BSC68-11_Thambalapalli_CT2071B,2G+3G,NSN,553_36641_Thambalapalli_CT2071,13.82278,78.44932,Rural,Thamballapalli,Thamballapalle,,Shelter,5368.0,"Thamballapalli(V&M),Chittoor DT.",Rajampet,MADANAPALLI,517418.0,NBSNL,BSNL Infra,CT2071,GBT,40.0,37.0,Dual,XAHT,Nortel,IV,5/6/2006,BTS18K_ID,3.0,4-4-4,0/100/240,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,3/25/2017,0/100/240,RRH,3.0,36.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,100 Mbps,,,,,,Tiruapti,,553.0,,,,,,,,CT2071,,,,,100 Mbps,0.0,,,,
19,CT2079,BSC70-56_VKota_CT2079A,2G+3G,ZTE,346_5422_Vkota_CT2079A,13.00264,78.48475,E-City,V.Kota,Venkatagirikota,NH,Exchange,5424.0,"Vkota(V&M),Chittoor DT.",Chittoor,V.KOTA,517424.0,BSNL,BSNL Infra,CT2079,GBT,40.0,40.0,Dual,MOBI (MB2F&3F-65-17&17DE10&8-2015),Nortel,III,6/12/2004,S12K_ID,3.0,4-4-4,30/140/220,2.0,OFC,E1,,,,,,,,70.0,Tirupati,VII,7/14/2014,30/140/220,ID,3.0,40.0,Dual,MOBI (MD2F&3F-65-17&17DE10&8-2015),OFC,FE,,50 Mbps,,,,,,Tiruapti,,346.0,,,,,,,,CT2079,,,,,50 Mbps,0.0,,,,
20,CT2080,BSC70-06_Yadamarri_CT2080A,2G+3G,HUW,102_0160_Yadamarri_CT2080B,13.16133,79.03875,Rural,Yadamarri,Yadamarri,SH,Exchange,5430.0,"Yadamarri(V&M),Chittoor DT.",Chittoor,CHITTOOR,517422.0,BSNL,BSNL Infra,CT2080,GBT,40.0,40.0,Mono,HIGH WAY,Nortel,IV,1/25/2006,S8K_ID,3.0,4-4-4,60/205/295,,DMW,,,HUAWEI,0.6m,BSC60-27_CTR_Santhpeta_CT2004B,E1,1.0,,60.0,Tirupati,VII +,5/6/2017,60/205/295,ID,3.0,39.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,40 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2080,,,,,40 Mbps,0.0,,,,
21,CT2082,BSC70-24_Chowdepalle_CT2082A,2G+3G,HUW,102_0150_CHOWDEPALLE_CT2082B,13.43348,78.68945,Rural,Chowdepalli,Chowdepalle,SH,Exchange,5413.0,"Chowdepalli(V&M),Chittoor DT.",Rajampet,PUNGANUR,517357.0,BSNL,BSNL Infra,CT2082,GBT,40.0,39.0,Dual,XAHT,Nortel,IV,5/22/2007,BTS18K_ID,3.0,4-4-4,10/100/210,2.0,OFC,E1,,,,,,,,70.0,Tirupati,VII +,4/26/2017,10/100/210,ID,3.0,37.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,100 Mbps,,,,,
22,CT2090,BSC70-07_Ramapuram_CT2090A,2G+3G,HUW,102_0158_Ramapuram_CT2090B,13.09917,79.18397,Rural,197Ramapuram,Gudipala,,Exchange,5431.0,"197 Ramapuram,Chittoor DT.",Chittoor,CHITTOOR,517403.0,BSNL,BSNL Infra,CT2090,GBT,40.0,38.0,Dual,XAHT,Nortel,IV.5,9/18/2008,BTS18K_ID,3.0,4-4-4,50/190/300,1.0,OFC,E1,,,,,,,,60.0,Tirupati,VII +,5/4/2017,50/190/300,ID,3.0,37.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,45 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,45 Mbps,,,,,
23,CT2091,BSC70-31_AllamaduguUSO_CT2091C,2G,,,13.35479,79.30045,Rural,Allamadugu,Vedurukuppam,,OD Plinth,5397.0,"Allamadugu(V),Vedurukuppam(M),Chittoor DT.",Tirupati,PUTTUR,517569.0,NBSNL,BSNL Infra,CT2091,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,1/31/2009,BTS18K_OD,3.0,2-2-2,70/190/245,1.0,OFC,E1,,,,,,,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CT2093,BSC68-90_AVaripalliUSO_CT2093C,2G,,,13.67622,78.67212,Rural,Ayyavaripalli,Kalikiri,,OD Plinth,5387.0,"Ayyavaripalli(V),Vayalpadu(M),Chittoor DT.",Rajampet,VAYALPADU,517299.0,NBSNL,BSNL Infra,CT2093,GBT,40.0,37.0,Dual,XAHT,Nortel,USO,12/15/2008,BTS18K_OD,3.0,3-3-3,60/175/320,,DMW,,,OLD NEC,0.6 m,BSC68-17_Vayalapadu_CT2034A,E1,1.0,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015814002@G/FXW/HYD/3156771/2016@K-19012-G/FVC/HYD2891034/2015-CFA DTD 9-12-16,,,,,,,
25,CT2094,BSC68-88_Bandrevu-USO_CT2094C,2G,,,13.92646,78.43291,Rural,Bandrevu,Peddamandyam,,OD Plinth,5369.0,"Bandravu(V),Peddamandyam(M),Chittoor DT.",Rajampet,MADANAPALLI,517297.0,NBSNL,BSNL Infra,CT2094,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/30/2008,BTS18K_OD,3.0,3-3-3,10/95/225,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CT2095,BSC70-72_BurgamandaUSO_CT2095B,2G,,,13.51889,78.93891,Rural,Buragamanda,Bangarupalem,,OD Plinth,5429.0,"Buragamanda(V),Sodam(M),Chittoor DT.",Rajampet,PILER,517123.0,NBSNL,BSNL Infra,CT2095,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/25/2008,BTS18K_OD,3.0,3-3-3,120/280/320,,DMW,,,OLD NEC,0.6 m,BSC70-37_Sodam-SDCA_CT2068A,E1,1.0,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015814097@G/FXW/HYD/3156779/2016@K-19012/G/FXW/HYD/2670760/2016-CFA 9-12-16,,,,,,,
27,CT2096,BSC70-57_Byreddypalli_CT2096A,2G+3G,HUW,102_0173_Byreddypalli_CT2096B,13.09255,78.6142,Rural,Byreddipalle,Baireddipalle,NH,Exchange,5423.0,"Byreddypalli(V&M),Chittoor DT.",Chittoor,PALMANER,517415.0,BSNL,BSNL Infra,CT2096,GBT,40.0,34.0,Mono,HIGH WAY,Nortel,IV,2/12/2007,S8K_ID,3.0,4-4-4,75/250/350,1.0,OFC,E1,,,,,,,,70.0,Tirupati,VII +,5/25/2017,75/250/350,ID,3.0,32.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,100 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,CT2096,,,,,100 Mbps,0.0,,,,
28,CT2097,BSC70-78_Chembakur-USO_CT2097C,2G,,,13.43421,78.40715,Rural,Chembakur,Ramasamudram,,OD Plinth,5414.0,"Chembakur(V),Ramasamudram(M),Chittoor DT.",Rajampet,PUNGANUR,517417.0,NBSNL,BSNL Infra,CT2097,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,10/30/2008,BTS18K_OD,3.0,3-3-3,60/160/300,1.0,OFC,E1,,,,,,,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,CT2099,BSC68-21_ChittaturuUSO_CT2099C,2G,,,13.69383,79.74156,Rural,Chittaturu,Thottambedu,SH,OD Plinth,5379.0,"Chittaturu(V), Thottambedu(M), Chittoor Dt,AP-517643",Tirupati,SRI KALAHASTHI,517643.0,NBSNL,BSNL Infra,CT2099,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,10/20/2008,BTS18K_OD,3.0,3-3-3,65/110/180,,DMW,,,OLD NEC,0.6 m,BSC67-08_Alathur_CT2219B,E1,1.0,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015813430@G/FXW/HYD/3156715/2016@K-19012/G/FXW/HYD/3156337/201-CFA 26/2/16,,,,,,,
30,CT2100,BSC70-35_CKalepalliUSO_CT2100C,2G,,,13.49823,79.35859,Rural,C.Kalepalle,Ramachandrapuram,,OD Plinth,5398.0,"C-kalepalli,Ramachandrapuram(M),Chittoor DT.",Tirupati,PUTTUR,517561.0,NBSNL,BSNL Infra,CT2100,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,10/31/2008,BTS18K_ID,3.0,4-4-4,0/80/265,1.0,OFC,E1,,,,,,,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
31,CT2110,BSC68-73_G_ChinthaUSO_CT2110C,2G,,,13.75895,79.06288,Rural,Ganugachintha,Rompicherla,,OD Plinth,5373.0,"Ganugachinta(V),Rompicherla(M),Chittoor DT.",Rajampet,PILER,517214.0,NBSNL,BSNL Infra,CT2110,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,10/17/2008,BTS18K_OD,3.0,3-3-3,60/270/320,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,CT2112,BSC68-38_Gyarampalle_CT2112B,2G,,,13.73659,78.84389,Rural,Gyarampalle,Kambhamvaripalle,NH,Room,5372.0,"Gyarampalle,Kvpalli (M),Chittoor DT.",Rajampet,PILER,517223.0,NBSNL,BSNL Infra,CT2112,GBT,40.0,38.0,Dual,XAHT,Nortel,IV.5,5/2/2009,S8K_ID,3.0,4-4-4,150/250/300,,DMW,,,Radwin(radia modem),0.6 m,BSC68-18_NH18_Mahal_CT2011B,E1,1.0,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT2112,,,,,,0.0,,,,
33,CT2114,BSC70-14_Irala_CT2114B,2G,,,13.38541,78.98479,Rural,Irala,Irala,,Exchange,5411.0,"Irala(V&M),Chittoor DT.",Chittoor,BANGARUPALYAM,517130.0,BSNL,BSNL Infra,CT2114,GBT,40.0,39.0,Dual,XAHT,Nortel,IV.5,8/31/2008,S8K_ID,3.0,4-4-4,30/120/235,1.0,OFC,E1,,,,,,,,70.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT2114,,,,,,0.0,,,,
34,CT2115,BSC68-17_KVBPuram_CT2115B,2G+3G,HUW,102_01993_KVB_Puram_CT2115,13.53097,79.7388,Rural,KVBPuram,K.V.B.Puram,SH,Exchange,5382.0,"KVBPuram(V&M),Chittoor DT.",Tirupati,SRI KALAHASTHI,517643.0,BSNL,BSNL Infra,CT2115,GBT,40.0,38.0,Dual,Agisson,Nortel,IV.5,9/12/2008,BTS18K_ID,3.0,4-4-4,10/190/280,1.0,OFC,E1,,,,,,,,67.0,Tirupati,VIII.4,12/31/2019,,RRH,,,,,OFC,FE,,,,,,,,,,102.0,,,,,,,,,,,,,,0.0,,,,
35,CT2116,BSC70-39_Kacharavedu_CT2116B,2G,,,13.3614,79.69931,Rural,Kacharavedu,Nindra,,Room,5404.0,"Kacharavedu(V&M),Chittoor DT.",Tirupati,PUTTUR,517541.0,BSNL,BSNL Infra,CT2116,GBT,40.0,40.0,Mono,HIGH WAY,Nortel,IV.5,10/17/2008,BTS18K_ID,3.0,4-4-4,40/150/250,1.0,OFC,E1,,,,,,,,67.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT2116,,,,,,0.0,,,,
36,CT2117,BSC68-54_Kalakada_CT2117B,2G+3G,HUW,102_0155_Kalakada_CT2117B,13.82792,78.79076,Rural,Kalakada,Kalakada,NH,Exchange,5371.0,"Kalakada(V&M),Chittoor DT.",Rajampet,VAYALPADU,517236.0,BSNL,BSNL Infra,CT2117,GBT,40.0,39.0,Dual,XAHT,Nortel,IV.5,9/8/2008,BTS18K_ID,3.0,4-4-4,0/170/230,1.0,OFC,E1,,,,,,,,68.0,Tirupati,VII +,5/12/2017,0/170/230,ID,3.0,37.0,Mono,MOBI (MB3F-65-18DE10+MBRET-RCU-003),OFC,FE,,45 Mbps,,,,,,Tiruapti,,102.0,,,,,,,,,,,,,45 Mbps,,,,,
37,CT2118,BSC68-76_KalvapalleUSO_CT2118B,2G,,,13.91622,78.3328,Rural,Kalavapalli,Mulakalacheruvu,,OD Plinth,5367.0,"Kaluvapalli,mulakalacheruvu(M),Chittoor DT.",Rajampet,B.KOTHAKOTA,517350.0,NBSNL,BSNL Infra,CT2118,GBT,40.0,34.0,Dual,XAHT,Nortel,USO,11/30/2008,BTS18K_OD,3.0,3-3-3,10/180/280,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,CT2119,BSC68-63_Kalicherla_CT2119B,2G,,,13.88728,78.54118,Rural,Kalicherla,Peddamandyam,,Exchange,5369.0,"Kalicherla(V),peddamandyam(M),Chittoor DT.",Rajampet,MADANAPALLI,517297.0,BSNL,BSNL Infra,CT2119,GBT,40.0,40.0,Dual,XAHT,Nortel,IV.5,9/23/2008,BTS18K_ID,3.0,4-4-4,0/115/180,1.0,OFC,E1,,,,,,,,68.0,Tirupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
