"Circle","SSA","OLT Owner","Working Connections"
"KT","KARWAR","KWR_AKSHAY_SOLUTIONS","60"
"KT","KARWAR","KWR_GAJANANSK","349"
"KT","KARWAR","KWR_HEGDECABLESDP","365"
"KT","KARWAR","KWR_SHANTADURGAAKO","760"
"KT","KARWAR","KWR_SKCMND","203"
"KT","KARWAR","KWR_SKCNEWSIS","3347"
"KT","KARWAR","KWR_SPEEDNETHVR","993"
"KT","KARWAR","KWR_SSADEKARDDL","1014"
"KT","KARWAR","KWR_SSGANAGERHLY","694"
"KT","KARWAR","SKTKWR_ARJUNDM","145"
"KT","KARWAR","SKTKWR_BABUCNB","10"
"KT","KARWAR","SKTKWR_BHADRAKALICN","41"
"KT","KARWAR","SKTKWR_CITYCN","36"
"KT","KARWAR","SKTKWR_DGSBSTYANIHLG","106"
"KT","KARWAR","SKTKWR_DGSGGHEGDEKVL","522"
"KT","KARWAR","SKTKWR_DGSKRSHETTYSHI","380"
"KT","KARWAR","SKTKWR_DGSRGBHATKTG","278"
"KT","KARWAR","SKTKWR_DVBHAT","414"
"KT","KARWAR","SKTKWR_GSALUR","152"
"KT","KARWAR","SKTKWR_HANUMANCN","30"
"KT","KARWAR","SKTKWR_HAVISHACN","30"
"KT","KARWAR","SKTKWR_HCN","294"
"KT","KARWAR","SKTKWR_HPG","157"
"KT","KARWAR","SKTKWR_JBNETWORK","66"
"KT","KARWAR","SKTKWR_KVV","66"
"KT","KARWAR","SKTKWR_MCIN","54"
"KT","KARWAR","SKTKWR_MGBHAT","297"
"KT","KARWAR","SKTKWR_MRCIN","294"
"KT","KARWAR","SKTKWR_MRHEGDE","48"
"KT","KARWAR","SKTKWR_NSMKWR","339"
"KT","KARWAR","SKTKWR_PALLAVIKWR","926"
"KT","KARWAR","SKTKWR_PALLAVISGL","260"
"KT","KARWAR","SKTKWR_PCN","46"
"KT","KARWAR","SKTKWR_PGDEV","4"
"KT","KARWAR","SKTKWR_PGM","103"
"KT","KARWAR","SKTKWR_PRANATIE","339"
"KT","KARWAR","SKTKWR_PRATHMESHM","30"
"KT","KARWAR","SKTKWR_RAMESHRM","82"
"KT","KARWAR","SKTKWR_RRP","357"
"KT","KARWAR","SKTKWR_SANJAYCH","56"
"KT","KARWAR","SKTKWR_SCNKDT","393"
"KT","KARWAR","SKTKWR_SDNETWORKS","349"
"KT","KARWAR","SKTKWR_SGKN","200"
"KT","KARWAR","SKTKWR_SHIVARAMMK","88"
"KT","KARWAR","SKTKWR_SHRIVATSAC","254"
"KT","KARWAR","SKTKWR_SKENT","104"
"KT","KARWAR","SKTKWR_SSHEGDE","2237"
"KT","KARWAR","SKTKWR_SSHEGDEYLP","1273"
"KT","KARWAR","SKTKWR_TINBTK","233"
"KT","KARWAR","SKTKWR_TNMMUW","143"
"KT","KARWAR","SKTKWR_VCKWR","1402"
"KT","KARWAR","SKTKWR_VISTAR","167"
"KT","KARWAR","SKTKWR_VKG","76"
"KT","KARWAR","","153"
"KT","KODAGU","BBNL","78"
"KT","KODAGU","BSNL","2531"
"KT","KODAGU","MCA_GC_CABLE","3"
"KT","KODAGU","SKTMCA_ATGLE","734"
"KT","KODAGU","SKTMCA_BENPBT","213"
"KT","KODAGU","SKTMCA_GC_CABLE","505"
"KT","KODAGU","SKTMCA_HATTIDIGITALIVA","117"
"KT","KODAGU","SKTMCA_IINS","26"
"KT","KODAGU","SKTMCA_ISMARTKUL","4"
"KT","KODAGU","SKTMCA_JSCABLMRG","96"
"KT","KODAGU","SKTMCA_KANAPOKULU","429"
"KT","KODAGU","SKTMCA_LFCCKODLIPET","8"
"KT","KODAGU","SKTMCA_MILKYWAYPNP","83"
"KT","KODAGU","SKTMCA_NITHINNICE","154"
"KT","KODAGU","SKTMCA_RAJ_CABLES","532"
"KT","KODAGU","SKTMCA_RIVERNEAR","250"
"KT","KODAGU","SKTMCA_STARNETWORK","64"
"KT","KODAGU","SKTMCA_SURYAEARTH","328"
"KT","KODAGU","SKTMCA_TANANYA","337"
"KT","KODAGU","SKTMCA_VSHNVIMCACTL","276"
"KT","KODAGU","","709"
"KT","KOLAR","BBNL","820"
"KT","KOLAR","BSNL","760"
"KT","KOLAR","KLR_DEVIA_INFOTECH_SOLUTIONS","923"
"KT","KOLAR","KLR_KCN_CABLE_NETWORK","93"
"KT","KOLAR","KLR_KPN_ENTERPRISES","4"
"KT","KOLAR","KLR_SANDEEP_CABLE_NETWORK","569"
"KT","KOLAR","KLR_WELCOME_DIGITAL","149"
"KT","KOLAR","KPN_ENTERPRISES","113"
"KT","KOLAR","SKTKLR_ANJANADARI","31"
"KT","KOLAR","SKTKLR_ANJANADRI","138"
"KT","KOLAR","SKTKLR_ASHAKN_MUL","22"
"KT","KOLAR","SKTKLR_BHAGYALAKSHMI","203"
"KT","KOLAR","SKTKLR_BYRAVESH","397"
"KT","KOLAR","SKTKLR_DINAKARENTERPRISES","388"
"KT","KOLAR","SKTKLR_EXCELLENT","275"
"KT","KOLAR","SKTKLR_FIBER_NETWORK","161"
"KT","KOLAR","SKTKLR_HTWOPLUS","167"
"KT","KOLAR","SKTKLR_JAENTERPRISES","195"
"KT","KOLAR","SKTKLR_KLRFIBERNET","179"
"KT","KOLAR","SKTKLR_LAKSHMANA","48"
"KT","KOLAR","SKTKLR_MALURFIBERNET","180"
"KT","KOLAR","SKTKLR_MATHRUSHREE","26"
"KT","KOLAR","SKTKLR_MSDIGITAL","202"
"KT","KOLAR","SKTKLR_NANDANENTERPRISES","53"
"KT","KOLAR","SKTKLR_SHASHIFIBER","14"
"KT","KOLAR","SKTKLR_SLVTRADERSVMG","56"
"KT","KOLAR","SKTKLR_SRITELESERVICE","472"
"KT","KOLAR","SKTKLR_SUHASENTERPRISES","78"
"KT","KOLAR","SKTKLR_SUTHANTHRA","177"
"KT","KOLAR","SKTKLR_UMASHANKAR","21"
"KT","KOLAR","SKTKLR_VISHNU","68"
"KT","KOLAR","SKTKLR_VISWANATHA","25"
"KT","KOLAR","","420"
"KT","MANDYA","BBNL","203"
"KT","MANDYA","BSNL","1470"
"KT","MANDYA","SKTMDY_AHAASMI","1205"
"KT","MANDYA","SKTMDY_GIRISHNGM","40"
"KT","MANDYA","SKTMDY_HITECH","74"
"KT","MANDYA","SKTMDY_MATHRU","5"
"KT","MANDYA","SKTMDY_SAITV","645"
"KT","MANDYA","","620"
"KT","MYSORE","BBNL","95"
"KT","MYSORE","BSNL","30852"
"KT","MYSORE","BSNL_NGN","16"
"KT","MYSORE","SKTMYS_ACCNIVA","40"
"KT","MYSORE","SKTMYS_AHAASMI","3"
"KT","MYSORE","SKTMYS_AHSSAMI","3516"
"KT","MYSORE","SKTMYS_AIRNETIVA","167"
"KT","MYSORE","SKTMYS_ANANDIVA","36"
"KT","MYSORE","SKTMYS_ARUN","203"
"KT","MYSORE","SKTMYS_FASTARKIVA","20"
"KT","MYSORE","SKTMYS_GANESHIVA","14"
"KT","MYSORE","SKTMYS_GNAYAKAIVA","64"
"KT","MYSORE","SKTMYS_IVAMAHESHA","14"
"KT","MYSORE","SKTMYS_KTJAYARAM","194"
"KT","MYSORE","SKTMYS_MAHADEVAIVA","38"
"KT","MYSORE","SKTMYS_MAHESHIVA","74"
"KT","MYSORE","SKTMYS_MNS","333"
"KT","MYSORE","SKTMYS_PRAPTHI","259"
"KT","MYSORE","SKTMYS_PUSHPARANI","120"
"KT","MYSORE","SKTMYS_RAJINFOIVA","14"
"KT","MYSORE","SKTMYS_RCM4A","8"
"KT","MYSORE","SKTMYS_RCNIVA","155"
"KT","MYSORE","SKTMYS_SANTHOSHIVA","33"
"KT","MYSORE","SKTMYS_SANVI","14"
"KT","MYSORE","SKTMYS_SHIPRA","8"
"KT","MYSORE","SKTMYS_SKSYSTEM","8"
"KT","MYSORE","SKTMYS_SKYVECTOR","86"
"KT","MYSORE","SKTMYS_SUMANTHIVA","18"
"KT","MYSORE","SKTMYS_SUNILIVA","81"
"KT","MYSORE","SKTMYS_TRINITY","101"
"KT","MYSORE","SKTMYS_TRINITYIVA","8"
"KT","MYSORE","SKTMYS_VECTOR","117"
"KT","MYSORE","SKTMYS_VENKATESHIVA","5"
"KT","MYSORE","SKTMYS_VSWAMYIV","26"
"KT","MYSORE","","3630"
"KT","RAICHUR","BBNL","213"
"KT","RAICHUR","BBNL.","1"
"KT","RAICHUR","BSNL","95"
"KT","RAICHUR","RCR_KEERTHI","736"
"KT","RAICHUR","RCR_KOTAIAH","484"
"KT","RAICHUR","RCR_SINGANAL","63"
"KT","RAICHUR","SKTRCR_ADVANCENET","805"
"KT","RAICHUR","SKTRCR_AJMEER","6"
"KT","RAICHUR","SKTRCR_ANILKUMAR","75"
"KT","RAICHUR","SKTRCR_BASAVAENT","208"
"KT","RAICHUR","SKTRCR_BHARATHCOMM","40"
"KT","RAICHUR","SKTRCR_BHARATHICOMM","219"
"KT","RAICHUR","SKTRCR_BRUNDAVANA","10"
"KT","RAICHUR","SKTRCR_KARNATAKAGCN","54"
"KT","RAICHUR","SKTRCR_KOTAIAHGVI","120"
"KT","RAICHUR","SKTRCR_LEHRICABLE","10"
"KT","RAICHUR","SKTRCR_POWERLINE","607"
"KT","RAICHUR","SKTRCR_SAIFCOMM","239"
"KT","RAICHUR","SKTRCR_SASENT","150"
"KT","RAICHUR","SKTRCR_SHRILAXMITVG","21"
"KT","RAICHUR","SKTRCR_SRIBHAVANI","109"
"KT","RAICHUR","SKTRCR_SRILAXMI","454"
"KT","RAICHUR","SKTRCR_SRIRAMENT","243"
"KT","RAICHUR","SKTRCR_STARGRAMINA","260"
"KT","RAICHUR","SKTRCR_VENKATESHWARA","348"
"KT","RAICHUR","SKTRCR_VIJAY","20"
"KT","RAICHUR","SKTRCR_ZAIDNETWORKS","108"
"KT","RAICHUR","","166"
"KT","SHIMOGA","BBNL","405"
"KT","SHIMOGA","BSNL","560"
"KT","SHIMOGA","SKTSMO_AKFTTH","52"
"KT","SHIMOGA","SKTSMO_ARON","12"
"KT","SHIMOGA","SKTSMO_ASHC","22"
"KT","SHIMOGA","SKTSMO_CFN","2"
"KT","SHIMOGA","SKTSMO_CTC","222"
"KT","SHIMOGA","SKTSMO_DBC4","200"
"KT","SHIMOGA","SKTSMO_INF","280"
"KT","SHIMOGA","SKTSMO_JOP","16"
"KT","SHIMOGA","SKTSMO_MEE","170"
"KT","SHIMOGA","SKTSMO_MNS","49"
"KT","SHIMOGA","SKTSMO_NST","751"
"KT","SHIMOGA","SKTSMO_PDM","48"
"KT","SHIMOGA","SKTSMO_PDS","42"
"KT","SHIMOGA","SKTSMO_RAVI","182"
"KT","SHIMOGA","SKTSMO_RJC","90"
"KT","SHIMOGA","SKTSMO_SCC","83"
"KT","SHIMOGA","SKTSMO_SKTSMO_MFN","23"
"KT","SHIMOGA","SKTSMO_SLN","108"
"KT","SHIMOGA","SKTSMO_SMG","454"
"KT","SHIMOGA","SKTSMO_SMO_TIP_ATL","407"
"KT","SHIMOGA","SKTSMO_SMO_TIP_SCNW","46"
"KT","SHIMOGA","SKTSMO_STC","263"
"KT","SHIMOGA","SKTSMO_SUV","139"
"KT","SHIMOGA","SKTSMO_THY","122"
"KT","SHIMOGA","SMO_TIP_DCN","34"
"KT","SHIMOGA","SMO_TIP_FBBPL","1110"
"KT","SHIMOGA","SMO_TIP_KBC","978"
"KT","SHIMOGA","SMO_TIP_KKBC","2377"
"KT","SHIMOGA","SMO_TIP_MDCN","629"
"KT","SHIMOGA","SMO_TIP_SBCN","317"
"KT","SHIMOGA","SMO_TIP_SDCN","320"
"KT","SHIMOGA","SMO_TIP_SGG","230"
"KT","SHIMOGA","SMO_TIP_STBN","640"
"KT","SHIMOGA","SMO_TIP_YCN","342"
"KT","SHIMOGA","","494"
"KT","TUMKUR","BBNL","301"
"KT","TUMKUR","BSNL","843"
"KT","TUMKUR","SKTTMR_AHAASMI","134"
"KT","TUMKUR","SKTTMR_DEVARAJU","144"
"KT","TUMKUR","SKTTMR_GNRAJU","447"
"KT","TUMKUR","SKTTMR_GOWDA","38"
"KT","TUMKUR","SKTTMR_KASHIF","422"
"KT","TUMKUR","SKTTMR_MAHALINGA","375"
"KT","TUMKUR","SKTTMR_NIKHIL","213"
"KT","TUMKUR","SKTTMR_PAVAMANA","98"
"KT","TUMKUR","SKTTMR_SADHANA_ASSOCIATES","137"
"KT","TUMKUR","SKTTMR_SADHANA_RURAL","1"
"KT","TUMKUR","SKTTMR_SHARATH","274"
"KT","TUMKUR","SKTTMR_SRI_CABLE_VISION","171"
"KT","TUMKUR","SKTTMR_VASANTHA","357"
"KT","TUMKUR","SKTTMR_VINUTHA","56"
"KT","TUMKUR","SKTTMR_YATHEESH","223"
"KT","TUMKUR","TMR_SATISH","2128"
"KT","TUMKUR","TMR_SKY_TRADING_COMPANY","224"
"KT","TUMKUR","","332"
"TN","COIMBATORE","BSNL","9044"
"TN","COIMBATORE","CBT_AIRFIBER","19"
"TN","COIMBATORE","CBT_BALAMURUGAN","384"
"TN","COIMBATORE","CBT_BALAURUGAN","1"
"TN","COIMBATORE","CBT_BKK_SAT","14"
"TN","COIMBATORE","CBT_DHARMARAJAN","655"
"TN","COIMBATORE","CBT_GANESH","406"
"TN","COIMBATORE","CBT_GNANATHANGAM","119"
"TN","COIMBATORE","CBT_GUNASEKARAN","95"
"TN","COIMBATORE","CBT_HAMEED","22"
"TN","COIMBATORE","CBT_KATHIRESHKUMAR","668"
"TN","COIMBATORE","CBT_LAWRENCE","401"
"TN","COIMBATORE","CBT_LAYA","251"
"TN","COIMBATORE","CBT_MATHIALAGAN","12"
"TN","COIMBATORE","CBT_MURUGESAN","2"
"TN","COIMBATORE","CBT_RANGARAJ","708"
"TN","COIMBATORE","CBT_RANGARAJAN","22"
"TN","COIMBATORE","CBT_SANTHAKUMAR","17"
"TN","COIMBATORE","CBT_SENTHILKUMAR","4"
"TN","COIMBATORE","CBT_SHANTHAKUMAR","6"
"TN","COIMBATORE","CBT_SHREECABLEVISION","1460"
"TN","COIMBATORE","CBT_SHREECABLE_VISION","26"
"TN","COIMBATORE","CBT_SHREE_CABLEVISION","420"
"TN","COIMBATORE","CBT_SHREE_CABLE_VISION","160"
"TN","COIMBATORE","CBT_SREE_CABLE_VISION","215"
"TN","COIMBATORE","STNCBT_ALAGARSAMY","307"
"TN","COIMBATORE","STNCBT_ANANDAN","153"
"TN","COIMBATORE","STNCBT_ANANTHAKRISHANAN","59"
"TN","COIMBATORE","STNCBT_ANANTHAKRISHNAN","57"
"TN","COIMBATORE","STNCBT_ARUNKUMAR","18"
"TN","COIMBATORE","STNCBT_BAGAVATHITRU","14"
"TN","COIMBATORE","STNCBT_BALACHANDAR","179"
"TN","COIMBATORE","STNCBT_BALAKRISHNAN4","8"
"TN","COIMBATORE","STNCBT_BALASUBTRU","18"
"TN","COIMBATORE","STNCBT_BALRAJ","14"
"TN","COIMBATORE","STNCBT_BKKSATSYSTEM","135"
"TN","COIMBATORE","STNCBT_BOOPATHYNW","45"
"TN","COIMBATORE","STNCBT_BRITTO","86"
"TN","COIMBATORE","STNCBT_BTLCOMM","48"
"TN","COIMBATORE","STNCBT_CBT_ESWARAN","109"
"TN","COIMBATORE","STNCBT_DEVARAJ","158"
"TN","COIMBATORE","STNCBT_DEVENDRAN","30"
"TN","COIMBATORE","STNCBT_DHARMALINGAM","203"
"TN","COIMBATORE","STNCBT_DHARMAPDM","18"
"TN","COIMBATORE","STNCBT_DHARMARAJPOL","138"
"TN","COIMBATORE","STNCBT_DHARUTHBASHA","90"
"TN","COIMBATORE","STNCBT_DIGIINFRA","97"
"TN","COIMBATORE","STNCBT_ELCA4","242"
"TN","COIMBATORE","STNCBT_ESWARAMURTHI","58"
"TN","COIMBATORE","STNCBT_ESWARAMURTHY","47"
"TN","COIMBATORE","STNCBT_GDEVENDIRAN","154"
"TN","COIMBATORE","STNCBT_GOKILA","249"
"TN","COIMBATORE","STNCBT_GOPAL","14"
"TN","COIMBATORE","STNCBT_GOPALPDM","32"
"TN","COIMBATORE","STNCBT_GUGANMTP","80"
"TN","COIMBATORE","STNCBT_GUNASEKARTRU","104"
"TN","COIMBATORE","STNCBT_HUSSAIN","60"
"TN","COIMBATORE","STNCBT_IBRAHIMBABU","12"
"TN","COIMBATORE","STNCBT_ICONNECTSOL","18"
"TN","COIMBATORE","STNCBT_INNOFORCE","96"
"TN","COIMBATORE","STNCBT_JAGANATHAN","47"
"TN","COIMBATORE","STNCBT_JAINULABDEEN","124"
"TN","COIMBATORE","STNCBT_JAYAMOORTHY4","1071"
"TN","COIMBATORE","STNCBT_JAYAMOOTHY4","4"
"TN","COIMBATORE","STNCBT_JAYANRMENON","229"
"TN","COIMBATORE","STNCBT_JAYASEELAN","1666"
"TN","COIMBATORE","STNCBT_JOTHIARUN","71"
"TN","COIMBATORE","STNCBT_JOTHIMANI","246"
"TN","COIMBATORE","STNCBT_JOTHIMANICBT","28"
"TN","COIMBATORE","STNCBT_KANAGARAJ","278"
"TN","COIMBATORE","STNCBT_KARTHIKATRU","110"
"TN","COIMBATORE","STNCBT_KARTHIKUPT","13"
"TN","COIMBATORE","STNCBT_KATHIRAVAN","280"
"TN","COIMBATORE","STNCBT_KMALATHI","403"
"TN","COIMBATORE","STNCBT_KMSELVARAJ","3"
